mandt,prctr,datbi,kokrs,datab,ersda,usnam,merkmal,abtei,verak,verak_user,waers,nprctr,land1,anred,name1,name2,name3,name4,ort01,ort02,stras,pfach,pstlz,pstl2,spras,telbx,telf1,telf2,telfx,teltx,telx1,datlt,drnam,khinr,bukrs,vname,recid,etype,txjcd,regio,kvewe,kappl,kalsm,logsystem,lock_ind,pca_template,segment,operation_flag,is_deleted,recordstamp
050,US02ELHC01,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS2,,,,,,,,,,,,,,I,False,2022-03-29 16:18:35.971166+00:00
100,US02ADMIN,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC01,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC02,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUX2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWLAP2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINDOWLAP2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUXLT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHC10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LINUXLT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHE03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHE04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHE05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLASMA2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHE06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BLUETOOTH2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHE07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BLUETOOTH2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHE08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HOMETHEAT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02ELHE09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HOMETHEAT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02FIN,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHDETER2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHDETER2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHWASHR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHWASHR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CLOTH2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CLOTH2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP12,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WOVENNKNT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP13,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WOVENNKNT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP14,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COTTNPOLY2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGHP15,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COTTNPOLY2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC01,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC02,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC12,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC13,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC14,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHPAST2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC15,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHPAST2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC16,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHBRUS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PGPC17,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHBRUS2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PROD,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV01,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PURE2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV02,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PURE2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MIXED2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MIXED2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SUGAR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SUGAR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,NONSUGAR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,NONSUGAR2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,PLAIN2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BEER2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BEER2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV12,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINE2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV13,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WINE2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV14,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HARD2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSBV15,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,HARD2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD03,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BUTTER2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD04,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,BUTTER2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD05,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,ICECREAM2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD06,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,ICECREAM2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD07,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MEAT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD08,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,MEAT2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD09,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,POULTRY2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD10,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,POULTRY2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PSFD11,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,POULTRY2,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02PURCH,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,US02SALES,9999-12-31,C001,2010-01-01,2022-01-16,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,US02-WEST,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,CA01ADMIN,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,CA01FIN,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,CA01PROD,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,CA01PURCH,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
100,CA01SALES,9999-12-31,C001,2022-01-01,2022-01-22,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CA01-CANAD,,,,,,,,,,,,,,I,False,2022-04-21 14:42:31.126446+00:00
050,CA01PGHP01,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LAUNDRDET3,,,,,,,,,,,,,,I,False,2022-02-01 13:39:27.506301+00:00
050,CA01PGHP02,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LAUNDRDET3,,,,,,,,,,,,,,I,False,2022-02-01 13:39:46.168009+00:00
050,CA01PGHP03,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHDETER3,,,,,,,,,,,,,,I,False,2022-02-01 13:40:04.536041+00:00
050,CA01PGHP04,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHDETER3,,,,,,,,,,,,,,I,False,2022-02-01 13:40:35.402681+00:00
050,CA01PGHP05,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHWASHR3,,,,,,,,,,,,,,I,False,2022-02-01 13:41:04.277691+00:00
050,CA01PGHP06,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,DISHWASHR3,,,,,,,,,,,,,,I,False,2022-02-01 13:41:21.653242+00:00
050,CA01PGHP07,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CLOTH3,,,,,,,,,,,,,,I,False,2022-02-01 13:41:38.931722+00:00
050,CA01PGHP08,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,CLOTH3,,,,,,,,,,,,,,I,False,2022-02-01 13:41:57.221160+00:00
050,CA01PGHP09,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES3,,,,,,,,,,,,,,I,False,2022-02-01 13:42:18.785670+00:00
050,CA01PGHP10,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES3,,,,,,,,,,,,,,I,False,2022-02-01 13:42:36.934112+00:00
050,CA01PGHP11,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WIPES3,,,,,,,,,,,,,,I,False,2022-02-01 13:42:57.463782+00:00
050,CA01PGHP12,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WOVENNKNT3,,,,,,,,,,,,,,I,False,2022-02-01 13:43:15.768502+00:00
050,CA01PGHP13,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,WOVENNKNT3,,,,,,,,,,,,,,I,False,2022-02-01 13:43:34.071878+00:00
050,CA01PGHP14,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COTTNPOLY3,,,,,,,,,,,,,,I,False,2022-02-01 13:43:52.132768+00:00
050,CA01PGHP15,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COTTNPOLY3,,,,,,,,,,,,,,I,False,2022-02-01 13:44:11.666283+00:00
050,CA01PGPC01,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP3,,,,,,,,,,,,,,I,False,2022-02-01 13:44:45.618404+00:00
050,CA01PGPC02,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP3,,,,,,,,,,,,,,I,False,2022-02-01 13:45:02.226058+00:00
050,CA01PGPC03,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SOAPLIQSP3,,,,,,,,,,,,,,I,False,2022-02-01 13:45:21.673743+00:00
050,CA01PGPC04,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI3,,,,,,,,,,,,,,I,False,2022-02-01 13:45:36.898306+00:00
050,CA01PGPC05,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI3,,,,,,,,,,,,,,I,False,2022-02-01 13:45:56.305338+00:00
050,CA01PGPC06,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,LOTIONMOI3,,,,,,,,,,,,,,I,False,2022-02-01 13:46:13.450549+00:00
050,CA01PGPC07,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR3,,,,,,,,,,,,,,I,False,2022-02-01 13:46:31.804409+00:00
050,CA01PGPC08,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR3,,,,,,,,,,,,,,I,False,2022-02-01 13:46:49.126517+00:00
050,CA01PGPC09,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,SHAMPOODR3,,,,,,,,,,,,,,I,False,2022-02-01 13:47:07.664226+00:00
050,CA01PGPC10,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS3,,,,,,,,,,,,,,I,False,2022-02-01 13:47:24.939611+00:00
050,CA01PGPC11,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS3,,,,,,,,,,,,,,I,False,2022-02-01 13:47:41.993908+00:00
050,CA01PGPC12,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS3,,,,,,,,,,,,,,I,False,2022-02-01 13:48:13.858379+00:00
050,CA01PGPC13,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,COSMETICS3,,,,,,,,,,,,,,I,False,2022-02-01 13:48:29.880646+00:00
050,CA01PGPC14,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHPAST3,,,,,,,,,,,,,,I,False,2022-02-01 13:48:45.883333+00:00
050,CA01PGPC15,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHPAST3,,,,,,,,,,,,,,I,False,2022-02-01 13:49:04.430922+00:00
050,CA01PGPC16,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHBRUS3,,,,,,,,,,,,,,I,False,2022-02-01 13:49:19.503177+00:00
050,CA01PGPC17,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,TOOTHBRUS3,,,,,,,,,,,,,,I,False,2022-02-01 13:49:38.031188+00:00
050,CA01PSFD01,9999-12-31,C001,2010-01-01,2022-01-23,APARAMESWARA,,,XXX,,,,,,,,,,,,,,,,E,,,,,,,,,YOGURT3,,,,,,,,,,,,,,I,False,2022-02-01 13:50:46.192519+00:00
