mandt,bukrs,anln1,anln2,anlkl,gegst,anlar,ernam,erdat,aenam,aedat,xloev,xspeb,felei,ktogr,xopvw,anltp,zujhr,zuper,zugdt,aktiv,abgdt,deakt,gplab,bstdt,ord41,ord42,ord43,ord44,anlue,zuawa,aneqk,aneqs,lifnr,land1,liefe,herst,eigkz,aibn1,aibn2,aibdt,urjhr,urwrt,antei,projn,eaufn,meins,menge,typbz,izwek,inken,ivdat,invzu,vmgli,xvrmw,wrtma,ehwrt,aufla,ehwzu,ehwnr,gruvo,grein,grbnd,grblt,grlfd,flurk,flurn,fiamt,stadt,grund,feins,grufl,invnr,vbund,spras,txt50,txa50,xltxid,xverid,xtchid,xkalid,xherid,xleaid,leafi,lvdat,lkdat,leabg,lejar,leper,lryth,legeb,lbasw,lkauf,lmzin,lzins,ltzbw,lkuza,lkuzi,llavb,leanz,lvtnr,letxt,xaktiv,anupd,lblnr,xv0dt,xv0nm,xv1dt,xv1nm,xv2dt,xv2nm,xv3dt,xv3nm,xv4dt,xv4nm,xv5dt,xv5nm,xv6dt,xv6nm,aimmo,objnr,leart,lvors,gdlgrp,posnr,xerwrt,xafabch,xanlgr,mcoa1,xinvm,sernr,umwkz,lrvdat,act_change_pm,has_tddp,last_reorg_date,internal_code,approval_number,approval_version,bogus_anln1,asset_version,operation_flag,is_deleted,recordstamp
800,3000,000000003205,0000,00003200,,,HAMRICK,1995-10-02,GASPARD,1997-01-21,,,3000,00030000,,0,1995,002,1995-02-01,1995-02-01,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Department Server 2 IBM,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-21,GASPARD,,,,,,,,,,,0,,,,,00000000,,,,DEPARTMENT SERVER 2 IBM,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003214,0000,00003200,,,HAMRICK,1995-09-29,GASPARD,1997-01-21,,,3000,00030000,,0,1995,001,1995-01-01,1995-01-01,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,TCI 80486DX-66,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-21,GASPARD,,,,,,,,,,,0,,,,,00000000,,,,TCI 80486DX-66,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003213,0000,00003200,,,HAMRICK,1995-09-29,ZIMMERMANNV,1996-08-01,,,3000,00030000,,0,1995,001,1995-01-01,1995-01-01,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,TCI 80486DX-66,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-09-29,HAMRICK,,,,,,,,,,,0,,,,,00000000,,,,TCI 80486DX-66,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003212,0000,00003200,,,HAMRICK,1995-09-29,ZIMMERMANNV,1996-08-01,,,3000,00030000,,0,1995,010,1995-01-01,1995-01-01,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,TCI 80486DX-66,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-09-29,HAMRICK,,,,,,,,,,,0,,,,,00000000,,,,TCI 80486DX-66,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003215,0000,00003200,,,HAMRICK,1995-09-29,ZIMMERMANNV,1996-08-01,,,3000,00030000,,0,1995,001,1995-01-01,1995-01-01,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Printer HP LaserJet 4/4 M,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-09-29,HAMRICK,,,,,,,,,,,0,,,,,00000000,,,,PRINTER HP LASERJET 4/4 M,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003207,0000,00003200,,,HAMRICK,1995-10-02,ZIMMERMANNV,1996-08-01,,,3000,00030000,,0,1995,001,1995-01-12,1995-01-12,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,compaq LTE Lite,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-10-02,HAMRICK,,,,,,,,,,,0,,,,,00000000,,,,COMPAQ LTE LITE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004004,0000,00004000,,,HAMRICK,1995-11-30,MONCHANIN,1998-01-07,,,2000,00040000,X,0,1995,007,1995-07-31,1995-07-31,,1996-12-13,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Building improvement,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-01-07,MONCHANIN,,,,,,,,,,,0,AN30000000000040040000,,,,00000000,,,,BUILDING IMPROVEMENT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004003,0000,00004000,,,HAMRICK,1995-11-30,MONCHANIN,1998-01-07,,,2000,00040000,X,0,1995,006,1995-06-30,1995-06-30,,1996-12-13,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Building,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-01-07,MONCHANIN,,,,,,,,,,,0,AN30000000000040030000,,,,00000000,,,,BUILDING,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000002122,0000,00002100,,,HAMRICK,1995-10-06,NAGY,1997-01-22,,,2100,00020000,,0,1996,005,1996-05-31,1996-05-31,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Laser,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-22,NAGY,,,,,,,,,,,0,,,,,00000000,,,,LASER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2222,000000002001,0000,00002000,,,I004952,2014-02-10,,,,,2000,00020000,,0,2014,001,2014-01-10,2014-01-10,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Machine 3,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2014-02-10,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 3,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2222,000000002000,0000,00002000,,,I004952,2014-02-10,,,,,2000,00020000,,0,2014,001,2014-01-15,2014-01-15,2014-02-10,2014-02-10,,,,,,,111,,0,0,,,,,,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,F,Machine 2,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2014-02-10,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 2,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2223,000000002000,0000,00002000,,,I004952,2014-02-10,,,,,2000,00020000,,0,2014,002,2014-02-10,2014-02-10,,,,,,,,,,,0,0,,,,,,000000002000,0000,2014-01-15,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002222,F,Machine 2,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2014-02-10,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 2,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2222,000000003000,0000,00003000,,,I004952,2014-02-10,I004952,2014-02-10,,,3000,00030000,,0,2014,001,2014-01-10,2014-01-10,,,,,,,,,111,,0,0,,,,,,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,F,Machine 1,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2014-02-10,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 1,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2222,000000003002,0000,00003000,,,I004952,2014-02-10,,,,,3000,00030000,,0,2014,004,2014-04-01,2014-04-01,,,,,,,,,,,0,0,,,,,,000000003001,0000,2014-02-10,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Machine 5,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2014-02-10,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 5,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2222,000000003001,0000,00003000,,,I004952,2014-02-10,,,,,3000,00030000,,0,2014,002,2014-02-10,2014-02-10,2014-04-01,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Machine 4,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2014-02-10,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 4,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2222,000000002002,0000,00002000,,,I004952,2015-10-05,,,,,2000,00020000,,0,2015,010,2015-10-05,2015-10-05,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Machine 6,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2015-10-05,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 6,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2222,000000004000,0000,00004001,,,I004952,2015-10-06,,,,,4010,00040000,,0,2015,010,2015-10-31,2015-10-31,,,,,,,,,,,0,0,,,,,,,,,0000,,,,000065000404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Demande travaux 1,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2015-10-06,I004952,,,,,,,,,,,0,,,,,00000000,,Y,,DEMANDE TRAVAUX 1,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000001138,0000,UT200,,,I036867,2006-10-05,,,,,1100,00010000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,gas station,Williamsburg,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-10-05,I036867,,,,,,,,,,,1,,,,,00000000,,Y,,GAS STATION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000001137,0000,UT200,,,I036867,2006-10-05,,,,,1100,00010000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Main Street Substation,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-10-05,I036867,,,,,,,,,,,1,,,,,00000000,,Y,,MAIN STREET SUBSTATION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,UT2001,0000,UT200,,,I036867,2006-10-06,,,,,1100,00010000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,gas station,gas station,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-10-06,I036867,,,,,,,,,,,1,,,,,00000000,,Y,,GAS STATION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,UT2000,0000,UT200,,,I036867,2006-10-06,,,,,1100,00010000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Main Street Substation,Main Street Substation,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-10-06,I036867,,,,,,,,,,,1,,,,,00000000,,Y,,MAIN STREET SUBSTATION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003400,0000,00003200,,,I036867,2007-10-10,,,,,3000,00030000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Joe Infantino's Demo Appropriation,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2007-10-10,I036867,,,,,,,,,,,0,,,,,00000000,,Y,,JOE INFANTINO'S DEMO APPROPRIA,,,,,2,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004233,0000,00004001,,,I036867,2007-10-04,I036867,2007-10-04,,,4010,00040000,,0,2007,010,2007-10-31,2007-10-31,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Software Project,Software Project,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2007-10-04,I036867,,,,,,,,,,,0,,,,,00002560,,Y,,SOFTWARE PROJECT,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004234,0000,00004001,,,I036867,2007-10-10,,,,,4010,00040000,,0,2007,010,2007-10-31,2007-10-31,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Joe Infantino's Demo Appropriation,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2007-10-10,I036867,,,,,,,,,,,0,,,,,00002578,,Y,,JOE INFANTINO'S DEMO APPROPRIA,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000001000,0000,IN1000,,,I055290,2013-09-06,,,,,1000,IN10,,0,0000,000,,,,,,,,,,,,,1,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Freehold land Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,FREEHOLD LAND TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000001001,0000,IN1600,,,I055290,2013-09-06,,,,,1100,IN16,,0,0000,000,,,,,,,,,,,,,1,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Residential bldg Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,RESIDENTIAL BLDG TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000002000,0000,IN1800,,,I055290,2013-09-06,,,,,1100,IN18,,0,0000,000,,,,,,,,,,,,,1,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Factory bldg Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,FACTORY BLDG TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000003001,0000,IN4000,,,I055290,2013-09-06,,,,,3000,IN40,,0,0000,000,,,,,,,,,,,,,1,0,,,,,,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Furniture & fixtures Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,FURNITURE & FIXTURES TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000004000,0000,IN6000,,,I055290,2013-09-06,,,,,3100,IN60,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Vehicles Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,VEHICLES TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000005000,0000,IN7500,,,I055290,2013-09-06,,,,,3100,IN75,,0,0000,000,,,,,,,,,,,,,1,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Goodwill Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,GOODWILL TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000009000,0000,IN9500,,,I055290,2013-09-06,,,,,4000,IN95,,0,0000,000,,,,,,,,,,,,,1,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,AuC (Summary) Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,AUC (SUMMARY) TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000003000,0000,IN2000,,,I055290,2013-09-06,,,,,2000,IN20,,0,2013,006,2013-06-01,2013-06-01,,,,,,,,,,,1,0,VENDOR1,,,,,000000009001,0000,2013-06-01,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Plant & machinery Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,,,,,00000000,,Y,,PLANT & MACHINERY TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,4300,000000009001,0000,IN9510,,,I055290,2013-09-06,,,,,4000,IN95,X,0,2013,006,2013-06-01,2013-06-01,,2013-09-06,,,,,,,,,1,0,VENDOR1,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,AuC (Indiv. Items) Test,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2013-09-06,I055290,,,,,,,,,,,0,AN43000000000090010000,,,,00000000,,Y,,AUC (INDIV. ITEMS) TEST,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000002301,0000,00002000,,,STEINER,2004-11-17,,,,,2000,00020000,,0,2003,001,2003-01-01,2003-01-01,,,,,,,,,,,0,0,0000003006,,,,,000000002049,0000,1995-01-01,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,HP ZTSV 4550 DB-Server,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-11-17,STEINER,,,,,,,,,,,0,,,,,00000000,,,,HP ZTSV 4550 DB-SERVER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002301,0000,00002000,,,STEINER,2004-11-17,,,,,2000,00020000,,0,2003,001,2003-01-01,2003-01-01,,,,,0002,0001,0001,Y,,,0,0,,,,,,000000002057,0000,1994-12-01,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,HP ZTSV 4550 DB-Server,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-11-17,STEINER,,,,,,,,,,,0,,,,,00000000,,,,HP ZTSV 4550 DB-SERVER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002302,0000,00002000,,,STEINER,2004-11-17,,,,,2000,00020000,,0,2003,001,2003-01-01,2003-01-01,,,,,0002,0002,0001,,,,0,0,,,,,,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Schweißroboter MMKienzle 2000ROB17,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-11-17,STEINER,,,,,,,,,,,0,,,,,00000000,,,,SCHWEIßROBOTER MMKIENZLE 2000R,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000002302,0000,00002000,,,STEINER,2004-11-17,,,,,2000,00020000,,0,2003,001,2003-01-01,2003-01-01,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Welding Robot MKienzle 2000ROB17,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-11-17,STEINER,,,,,,,,,,,0,,,,,00000000,,,,WELDING ROBOT MKIENZLE 2000ROB,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000002300,0000,00002100,,,STEINER,2004-11-17,,,,,2100,00020000,,0,2003,001,2003-01-01,2003-01-01,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,D,Transformer GNT 56,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-11-17,STEINER,,,,,,,,,,,0,,,,,00000000,,,,TRANSFORMER GNT 56,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002300,0000,00002100,,,STEINER,2004-11-17,,,,,2000,00020000,,0,2003,001,2003-01-01,2003-01-01,,,,,0002,0001,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Transformator GNT 56,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-11-17,STEINER,,,,,,,,,,,0,,,,,00000000,,,,TRANSFORMATOR GNT 56,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003380,0000,00003100,,,STEINER,2004-12-01,D043450,2004-12-10,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,,,,,,,,0,0,0000003000,,,,,,,,0000,,,,,ST,1.000000000,,,,,,DE34,,,,,,,,,,,,,,,,,,,,,D,Company Car (Chrysler),,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-10,D043450,,,,,,,,,,,0,,,,,00000000,,,,COMPANY CAR (CHRYSLER),,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003378,0000,00003100,,,STEINER,2004-12-01,D043450,2004-12-10,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,,,,,,,,0,0,0000003000,,,,,,,,0000,,,,,ST,1.000000000,,,,,,DE34,,,,,,,,,,,,,,,,,,,,,D,Company Car (Lincoln),,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-10,D043450,,,,,,,,,,,0,,,,,00000000,,,,COMPANY CAR (LINCOLN),,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003379,0000,00003100,,,STEINER,2004-12-01,D043450,2004-12-10,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,,,,,,,,0,0,0000003000,,,,,,,,0000,,,,,ST,1.000000000,,,,,,DE34,,,,,,,,,,,,,,,,,,,,,D,Company Car (Pontiac),,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-10,D043450,,,,,,,,,,,0,,,,,00000000,,,,COMPANY CAR (PONTIAC),,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003383,0000,00003200,,,STEINER,2004-12-01,D043450,2004-12-15,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,2003-10-13,,,,,,,0,0,,US,,Maxitech,1,,,,0000,,,,,ST,1.000000000,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,PC - Maxitec 110xt,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-15,D043450,,,,,,,,,,,0,,,,,00000000,,Y,,PC - MAXITEC 110XT,,,,,2,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003384,0000,00003200,,,STEINER,2004-12-01,GIESEB,2004-12-15,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,2003-10-13,,,,,,,0,0,,US,,HP,1,,,,0000,,,,,ST,1.000000000,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,Notebook - HP 7800,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-15,GIESEB,,,,,,,,,,,0,,,,,00000000,,Y,,NOTEBOOK - HP 7800,,,,,2,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003386,0000,00003200,,,STEINER,2004-12-01,D043450,2004-12-15,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,2003-10-13,,,,,,,0,0,,US,,IBM,1,,,,0000,,,,,ST,1.000000000,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,Notebook - IBM R59,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-15,D043450,,,,,,,,,,,0,,,,,00000000,,Y,,NOTEBOOK - IBM R59,,,,,2,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003381,0000,00003200,,,STEINER,2004-12-01,D043450,2004-12-15,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,2003-10-13,,,,,,,0,0,,US,,Maxitech,1,,,,0000,,,,,ST,1.000000000,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,PC - Maxitec 120xts,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-15,D043450,,,,,,,,,,,0,,,,,00000000,,Y,,PC - MAXITEC 120XTS,,,,,2,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003382,0000,00003200,,,STEINER,2004-12-01,D043450,2004-12-15,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,2003-10-13,,,,,,,0,0,,US,,Maxitech,1,,,,0000,,,,,ST,1.000000000,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,PC - Maxitec 160st,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-15,D043450,,,,,,,,,,,0,,,,,00000000,,Y,,PC - MAXITEC 160ST,,,,,2,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003385,0000,00003200,,,STEINER,2004-12-01,GIESEB,2004-12-15,,,3000,00030000,,0,2004,001,2004-01-01,2004-01-01,,,,2003-10-13,,,,,,,0,0,,US,,Toshiba,1,,,,0000,,,,,ST,1.000000000,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,Notebook - Toshiba P67,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-15,GIESEB,,,,,,,,,,,0,,,,,00000000,,Y,,NOTEBOOK - TOSHIBA P67,,,,,2,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004184,0000,00004001,,,BAZEMORE,2003-04-11,,,,,4010,00040000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-04-11,BAZEMORE,,,,,,,,,,,0,,,,,00001689,,Y,,,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000004171,0000,00004001,,,BAZEMORE,2003-04-11,,,,,4010,00040000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-04-11,BAZEMORE,,,,,,,,,,,0,,,,,00001676,,Y,,,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
