mandt,spras,prodh,vtext,operation_flag,is_deleted,recordstamp
800,G,0016000105,Ethical,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0016000105,Ethical,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0017000100,コンピュータ,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0017000100,Ordinateur,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0017000100,Ordenador,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0017000100,Хост,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0017000100,Computador,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0017000100,Computer,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0017000105,Monitore,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0017000105,Screen,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0017000105,Monitores,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0017000105,Мониторы,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0017000105,Monitores,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0017000105,Écrans,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0017000105,Monitors,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0017000105,モニタ,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0017000110,Imprimantes,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0017000110,Impresoras,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0017000110,Drucker,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0017000110,打印机,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0017000110,プリンター,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0017000110,Impressoras,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0017000110,Printers,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0017000115,扫描仪,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0017000115,Explorador,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0017000115,Varredor,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0017000115,Scanner,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0017000120,软件,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0017000120,Logiciels,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0017000120,ソフトウェア,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0017000120,Программное обеспечение,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0017000125,Zubehör,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0018000100,Betten,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0018000100,Camas,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0018000100,Camas,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0018000100,Beds,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0018000105,Sofás,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0018000105,Sofás,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0018000105,Sofas,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0018000110,ソファ,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0018000110,Sitzmöbel,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0018000110,Assentos,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0018000110,Asientos,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0018000110,Seatings,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0018000115,桌子,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0018000115,Mesas,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0018000115,Столы,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0018000115,Mesas,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0018000115,Tische,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0018000115,テーブル,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0018000115,Tables,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0018000120,Лампы,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0018000120,Lâmpada,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0018000120,灯,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0018000120,Lampes,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0018000120,Lámparas,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0018000120,ランプ,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0018000120,Lamps,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0018000120,Lampen,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0018000125,Zubehör,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0019000001,HH Small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0019000001,HH Small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0019000001,HH Small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0019000001,HH Small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0019000001,Hh 小型设备,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0019000001,HH Kleingeräte,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0019000001,HH Small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0019000001,Hh petits appareils,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0019000001,HH Small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0019000002,Hh haute qualité petits appareils,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0019000002,Hh 高质量的小型设备,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0019000002,HH high quality small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0019000002,HH high quality small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0019000002,HH high quality small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0019000002,HH high quality small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0019000002,HH hochwertige Kleingeräte,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0019000002,HH high quality small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0019000002,HH high quality small devices,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0020000100,Tentempié,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0020000100,Snacks,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0020000105,Galletas,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0020000105,曲奇饼,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0020000105,Biscoitos,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0020000105,Biscuits,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0020000105,Печенье,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0020000105,クッキー,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0020000105,Cookies,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0020000110,Produtos de Ed,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0020000110,Ed´s Products (エドズプロダクト),I,False,2021-04-15 22:50:37.438694+00:00
800,G,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0020000110,Ed's Produkte,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0020000110,Productos de Ed,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0020000110,Ed 产品,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0020000110,Produits d'Ed,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0020000110,Ed's продукты,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0020000110,Ed´s Products,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0021000100,Cocina,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0021000100,厨房,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0021000100,キッチン,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0021000100,Кухня,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0021000100,Cuisine,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0021000100,Kitchen,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0022000100,Audio / Hifi,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0022000100,音频 / hifi,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0022000100,Audio/HIFI,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0023000100,Chicken,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0023000105,Mamíferos,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0023000105,- Säugetiere:,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0023000105,Mammals,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0040000100,Produits durables,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0040000100,可持续发展的产品,I,False,2021-04-15 22:50:37.438694+00:00
