mandt,bukrs,butxt,ort01,land1,waers,spras,ktopl,waabw,periv,kokfi,rcomp,adrnr,stceg,fikrs,xfmco,xfmcb,xfmca,txjcd,fmhrdate,buvar,fdbuk,xfdis,xvalv,xskfn,kkber,xmwsn,mregl,xgsbe,xgjrv,xkdft,xprod,xeink,xjvaa,xvvwa,xslta,xfdmm,xfdsd,xextb,ebukr,ktop2,umkrs,bukrs_glob,fstva,opvar,xcovr,txkrs,wfvar,xbbbf,xbbbe,xbbba,xbbko,xstdt,mwskv,mwska,impda,xnegp,xkkbi,wt_newwt,pp_pdate,infmt,fstvare,kopim,dkweg,offsacct,bapovar,xcos,xcession,xsplt,surccm,dtprov,dtamtc,dttaxc,dttdsp,dtaxr,xvatdate,pst_per_var,xbbsc,f_obsolete,fm_derive_acc,operation_flag,is_deleted,recordstamp
250,MX01,Country Template MX,Mexico,MX,MXN,S,INT,10,K4,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,MX01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,MX01,Country Template MX,Mexico,MX,MXN,E,INT,10,K4,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,MX01,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,MX01,Country Template MX,Mexico,MX,MXN,E,INT,10,K4,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,MX01,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,VE01,Country Template VE,Venezuela,VE,VEB,S,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,VE01,Country Template VE,Venezuela,VE,VEB,S,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,VE01,Country Template VE,Venezuela,VE,VEB,S,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,VE01,Country Template VE,Venezuela,VE,VEB,S,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,VE01,Country Template VE,Venezuela,VE,VEB,S,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,VE01,Country Template VE,Venezuela,VE,VEB,S,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,VE01,Country Template VE,Venezuela,VE,VEB,E,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,VE01,Country Template VE,Venezuela,VE,VEB,E,INT,10,K4,,,,,,,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,VE01,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
200,EU01,Cymbal,The Netherlands,NL,EUR,E,ZINT,10,Z4,2,EU01,0000022993,,,,,,,,,,,X,X,EU01,X,,X,X,,,,,,,,,,,,,EU01,CYMB,CYMB,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,EU01,Cymbal,The Netherlands,NL,EUR,E,ZINT,10,Z4,2,EU01,0000022993,,,,,,,,,,,X,X,EU01,X,,X,X,,,,,,,,,,,,,EU01,CYMB,CYMB,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,EU01,Cymbal,The Netherlands,NL,EUR,E,ZINT,10,Z4,2,EU01,0000022993,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,EU01,CYMB,CYMB,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 12:26:08.888900+00:00
250,EU01,Cymbal,The Netherlands,NL,EUR,E,ZINT,10,Z4,2,EU01,0000022993,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,EU01,CYMB,CYMB,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 12:26:42.946986+00:00
200,EU01,Cymbal,The Netherlands,NL,EUR,E,ZINT,10,Z4,2,EU01,0000022993,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,EU01,CYMB,CYMB,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-17 18:12:55.874707+00:00
200,EU01,Cymbal,The Netherlands,NL,EUR,E,ZINT,10,Z4,2,EU01,0000022993,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,EU01,CYMB,CYMB,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-22 09:12:53.992163+00:00
200,EU01,Cymbal,The Netherlands,NL,EUR,E,ZINT,10,Z4,2,EU01,0000022993,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,EU01,CYMB,CYMB,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,USA1,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,USA1,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 12:26:08.888900+00:00
250,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 12:26:42.946986+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-04 05:49:04.291071+00:00
250,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-04 05:49:04.291071+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-04 08:11:06.657321+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-04 11:11:25.104739+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-04 13:18:19.078369+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-04 13:45:56.902922+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-04 14:26:22.741363+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-11 05:45:12.837157+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-22 16:55:44.872267+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-02 08:32:12.269145+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-02 11:18:43.475034+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-07 07:45:32.582836+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-07 08:31:35.947877+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-07 08:39:01.350428+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-07 10:22:33.024552+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-10 07:42:06.421109+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-17 18:12:55.874707+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-22 05:14:13.780046+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 10:20:07.984946+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 10:22:59.387211+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 10:28:03.157392+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 11:01:49.880141+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 07:24:08.311949+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 07:24:21.796469+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:18:55.290907+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:19:56.738077+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:20:26.202439+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:23:25.594691+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:27:00.753094+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:31:34.133389+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:35:52.033761+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:39:06.424657+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:42:31.289101+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:46:05.965801+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:50:24.254760+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:54:32.069470+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 09:58:10.184798+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-23 10:02:14.266904+00:00
200,USA1,Cymbal,California,US,USD,E,ZINT,10,Z4,2,USA1,0000022994,,,,,,,,,,,X,X,CYMB,X,,X,X,,,,,,,,,,,,,USA1,CYMB,CYMB,,,,,,,,,I0,O0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
000,ZA01,Country Template ZA,South Africa,ZA,ZAR,E,INT,10,K4,,,,,0001,,,,,,1,,X,X,,0001,,,,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,ZA01,Country Template ZA,South Africa,ZA,ZAR,E,INT,10,K4,,,,,0001,,,,,,1,,X,X,,0001,,,,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,ZA01,Country Template ZA,South Africa,ZA,ZAR,E,INT,10,K4,,,,,0001,,,,,,1,,X,X,,0001,,,,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,ZA01,Country Template ZA,South Africa,ZA,ZAR,E,INT,10,K4,,,,,0001,,,,,,1,,X,X,,0001,,,,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,ZA01,Country Template ZA,South Africa,ZA,ZAR,E,INT,10,K4,,,,,0001,,,,,,1,,X,X,,0001,,,,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,ZA01,Country Template ZA,South Africa,ZA,ZAR,E,INT,10,K4,,,,,0001,,,,,,1,,X,X,,0001,,,,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,ZA01,Country Template ZA,South Africa,ZA,ZAR,E,INT,10,K4,,,,,0001,,,,,,1,,X,X,,0001,,,,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,AU01,Country Template AU,Australia,AU,AUD,E,INT,10,V6,,,,,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,AU01,Country Template AU,Australia,AU,AUD,E,INT,10,V6,,,,,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,AU01,Country Template AU,Australia,AU,AUD,E,INT,10,V6,,,,,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,AU01,Country Template AU,Australia,AU,AUD,E,INT,10,V6,,,,,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,AU01,Country Template AU,Australia,AU,AUD,E,INT,10,V6,,,,,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,AU01,Country Template AU,Australia,AU,AUD,E,INT,10,V6,,,,,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,AU01,Country Template AU,Australia,AU,AUD,E,INT,10,V6,,,,,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,DK01,Country Template DK,Denmark,DK,DKK,K,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,DK01,Country Template DK,Denmark,DK,DKK,K,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,DK01,Country Template DK,Denmark,DK,DKK,K,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,DK01,Country Template DK,Denmark,DK,DKK,K,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,DK01,Country Template DK,Denmark,DK,DKK,K,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,DK01,Country Template DK,Denmark,DK,DKK,K,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,DK01,Country Template DK,Denmark,DK,DKK,E,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,DK01,Country Template DK,Denmark,DK,DKK,E,INT,10,K4,,,,,,,,,,,,,,X,X,,,,X,X,X,,,,,,,,,,,,,0001,0001,,,,,,,,,K0,S0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
000,GB01,Country Template GB,Great Britain,GB,GBP,E,INT,10,K4,,,,GB123456788,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
001,GB01,Country Template GB,Great Britain,GB,GBP,E,INT,10,K4,,,,GB123456788,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
050,GB01,Country Template GB,Great Britain,GB,GBP,E,INT,10,K4,,,,GB123456788,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,GB01,Country Template GB,Great Britain,GB,GBP,E,INT,10,K4,,,,GB123456788,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,GB01,Country Template GB,Great Britain,GB,GBP,E,INT,10,K4,,,,GB123456788,,,,,,,2,,,X,X,,X,,X,,X,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
